ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2010-08-12,26378.260696236244,22753.2355647932,48607.82029914817,26378.260696236244,26378.260696236244,9216.356155333759,9216.356155333759,9216.356155333759,11683.959076258243,11683.959076258243,11683.959076258243,-2467.6029209244834,-2467.6029209244834,-2467.6029209244834,0.0,0.0,0.0,35594.616851570005
2010-08-13,26380.49867429705,13141.500780712839,40028.132104359654,26380.49867429705,26380.49867429705,690.3464013049885,690.3464013049885,690.3464013049885,3041.0391225198105,3041.0391225198105,3041.0391225198105,-2350.692721214822,-2350.692721214822,-2350.692721214822,0.0,0.0,0.0,27070.84507560204
2010-08-14,26382.73665235786,-14728.882913923644,10862.868267672637,26382.73665235786,26382.73665235786,-28123.307808045247,-28123.307808045247,-28123.307808045247,-25867.65597815535,-25867.65597815535,-25867.65597815535,-2255.6518298898955,-2255.6518298898955,-2255.6518298898955,0.0,0.0,0.0,-1740.5711556873866
2010-08-15,26384.97463041867,1557.7035243110115,28680.166127280205,26384.97463041867,26384.97463041867,-10989.846479538102,-10989.846479538102,-10989.846479538102,-8801.10998146183,-8801.10998146183,-8801.10998146183,-2188.736498076271,-2188.736498076271,-2188.736498076271,0.0,0.0,0.0,15395.128150880568
2010-08-16,26387.21260847948,15279.36930274766,40989.17416146415,26387.21260847948,26387.21260847948,2707.798348106064,2707.798348106064,2707.798348106064,4863.236747108117,4863.236747108117,4863.236747108117,-2155.4383990020524,-2155.4383990020524,-2155.4383990020524,0.0,0.0,0.0,29095.010956585546
2010-08-17,26389.450586540286,21223.27845907549,46568.70889835147,26389.450586540286,26389.450586540286,7648.078395560688,7648.078395560688,7648.078395560688,9808.312711151526,9808.312711151526,9808.312711151526,-2160.234315590838,-2160.234315590838,-2160.234315590838,0.0,0.0,0.0,34037.52898210097
2010-08-18,26391.688564601092,17097.822695070277,42939.38735563572,26391.688564601092,26391.688564601092,3065.855879068759,3065.855879068759,3065.855879068759,5272.218302588866,5272.218302588866,5272.218302588866,-2206.3624235201073,-2206.3624235201073,-2206.3624235201073,0.0,0.0,0.0,29457.544443669853
2010-08-19,26393.926542661906,21770.237187913917,48231.806494931705,26393.926542661906,26393.926542661906,9388.325850170084,9388.325850170084,9388.325850170084,11683.959076249977,11683.959076249977,11683.959076249977,-2295.633226079893,-2295.633226079893,-2295.633226079893,0.0,0.0,0.0,35782.252392831986
2010-08-20,26396.164520722712,14868.705556834972,40076.5787931287,26396.164520722712,26396.164520722712,612.7569135633089,612.7569135633089,612.7569135633089,3041.0391225060066,3041.0391225060066,3041.0391225060066,-2428.2822089426977,-2428.2822089426977,-2428.2822089426977,0.0,0.0,0.0,27008.92143428602
2010-08-21,26398.402498783522,-15271.902223682395,11933.251346067671,26398.402498783522,26398.402498783522,-28470.52603673205,-28470.52603673205,-28470.52603673205,-25867.65597816475,-25867.65597816475,-25867.65597816475,-2602.870058567302,-2602.870058567302,-2602.870058567302,0.0,0.0,0.0,-2072.1235379485297
2010-08-22,26400.640476844328,1776.466279396132,28507.838527427284,26400.640476844328,26400.640476844328,-11617.34484501196,-11617.34484501196,-11617.34484501196,-8801.109981441607,-8801.109981441607,-8801.109981441607,-2816.234863570354,-2816.234863570354,-2816.234863570354,0.0,0.0,0.0,14783.295631832369
2010-08-23,26402.87845490514,16212.025278164043,41405.7462402463,26402.87845490514,26402.87845490514,1799.7376103483482,1799.7376103483482,1799.7376103483482,4863.2367471039015,4863.2367471039015,4863.2367471039015,-3063.499136755554,-3063.499136755554,-3063.499136755554,0.0,0.0,0.0,28202.61606525349
2010-08-24,26405.116432965948,18927.737508371614,45597.46858756847,26405.116432965948,26405.116432965948,6470.179906302602,6470.179906302602,6470.179906302602,9808.3127111554,9808.3127111554,9808.3127111554,-3338.132804852797,-3338.132804852797,-3338.132804852797,0.0,0.0,0.0,32875.29633926855
2010-08-25,26407.354411026758,15782.447488590575,43024.82248975444,26407.354411026758,26407.354411026758,1640.146737968881,1640.146737968881,1640.146737968881,5272.218302600249,5272.218302600249,5272.218302600249,-3632.071564631368,-3632.071564631368,-3632.071564631368,0.0,0.0,0.0,28047.501148995638
2010-08-26,26409.592389087567,21343.92985174046,46903.63082868823,26409.592389087567,26409.592389087567,7748.070823976032,7748.070823976032,7748.070823976032,11683.959076244582,11683.959076244582,11683.959076244582,-3935.8882522685494,-3935.8882522685494,-3935.8882522685494,0.0,0.0,0.0,34157.6632130636
2010-08-27,26411.830367148374,11689.632120908354,37931.42365520854,26411.830367148374,26411.830367148374,-1197.9740491228922,-1197.9740491228922,-1197.9740491228922,3041.0391224922014,3041.0391224922014,3041.0391224922014,-4239.0131716150945,-4239.0131716150945,-4239.0131716150945,0.0,0.0,0.0,25213.856318025482
2010-08-28,26414.068345209183,-17297.606798858636,9453.246886007148,26414.068345209183,26414.068345209183,-30397.653708068516,-30397.653708068516,-30397.653708068516,-25867.655978154286,-25867.655978154286,-25867.655978154286,-4529.997729914227,-4529.997729914227,-4529.997729914227,0.0,0.0,0.0,-3983.5853628593322
2010-08-29,26416.30632326999,-1663.8948302040194,25920.022883550457,26416.30632326999,26416.30632326999,-13597.924268142051,-13597.924268142051,-13597.924268142051,-8801.109981472877,-8801.109981472877,-8801.109981472877,-4796.814286669174,-4796.814286669174,-4796.814286669174,0.0,0.0,0.0,12818.382055127939
2010-08-30,26418.5443013308,13635.541755402604,39974.8773479625,26418.5443013308,26418.5443013308,-163.94713198789344,-163.94713198789344,-163.94713198789344,4863.236747092916,4863.236747092916,4863.236747092916,-5027.18387908081,-5027.18387908081,-5027.18387908081,0.0,0.0,0.0,26254.597169342906
2010-08-31,26420.782278329523,17387.81852924367,44645.118794819224,26420.782278329523,26420.782278329523,4599.390225337808,4599.390225337808,4599.390225337808,9808.312711144019,9808.312711144019,9808.312711144019,-5208.92248580621,-5208.92248580621,-5208.92248580621,0.0,0.0,0.0,31020.17250366733
2010-09-01,26423.02025532825,14154.374769816033,40120.91736219213,26423.02025532825,26423.02025532825,-58.07746042625936,-58.07746042625936,-58.07746042625936,5272.218302611635,5272.218302611635,5272.218302611635,-5330.295763037895,-5330.295763037895,-5330.295763037895,0.0,0.0,0.0,26364.942794901992
2010-09-02,26425.25823232697,19385.613682682335,46042.9207811749,26425.25823232697,26425.25823232697,6303.587318224729,6303.587318224729,6303.587318224729,11683.959076267465,11683.959076267465,11683.959076267465,-5380.371758042737,-5380.371758042737,-5380.371758042737,0.0,0.0,0.0,32728.845550551698
2010-09-03,26427.496209325698,11114.184618488976,37290.473941297736,26427.496209325698,26427.496209325698,-2308.3218689513924,-2308.3218689513924,-2308.3218689513924,3041.039122457377,3041.039122457377,3041.039122457377,-5349.360991408769,-5349.360991408769,-5349.360991408769,0.0,0.0,0.0,24119.174340374306
2010-09-04,26429.73418632442,-17136.60460102646,8516.684607052492,26429.73418632442,26429.73418632442,-31096.589485085988,-31096.589485085988,-31096.589485085988,-25867.655978143823,-25867.655978143823,-25867.655978143823,-5228.933506942162,-5228.933506942162,-5228.933506942162,0.0,0.0,0.0,-4666.855298761569
2010-09-05,26431.972163323146,-556.9129261279662,24997.022886632887,26431.972163323146,26431.972163323146,-13813.612995653513,-13813.612995653513,-13813.612995653513,-8801.109981456375,-8801.109981456375,-8801.109981456375,-5012.503014197138,-5012.503014197138,-5012.503014197138,0.0,0.0,0.0,12618.359167669632
2010-09-06,26434.210140321866,14007.584524251097,38990.089704368766,26434.210140321866,26434.210140321866,167.76766700611014,167.76766700611014,167.76766700611014,4863.236747105009,4863.236747105009,4863.236747105009,-4695.469080098899,-4695.469080098899,-4695.469080098899,0.0,0.0,0.0,26601.977807327978
2010-09-07,26436.448117320593,18764.931722554215,45235.65504530851,26436.448117320593,26436.448117320593,5532.903270418313,5532.903270418313,5532.903270418313,9808.312711132636,9808.312711132636,9808.312711132636,-4275.409440714324,-4275.409440714324,-4275.409440714324,0.0,0.0,0.0,31969.351387738905
2010-09-08,26438.686094319317,14767.275040794935,40221.912771923766,26438.686094319317,26438.686094319317,1520.0024317750613,1520.0024317750613,1520.0024317750613,5272.218302593083,5272.218302593083,5272.218302593083,-3752.2158708180214,-3752.2158708180214,-3752.2158708180214,0.0,0.0,0.0,27958.688526094378
2010-09-09,26440.92407131804,20765.632562117975,48570.51847018715,26440.92407131804,26440.92407131804,8555.790447799563,8555.790447799563,8555.790447799563,11683.959076259202,11683.959076259202,11683.959076259202,-3128.1686284596367,-3128.1686284596367,-3128.1686284596367,0.0,0.0,0.0,34996.7145191176
2010-09-10,26443.162048316764,13824.049076628331,39294.22223305389,26443.162048316764,26443.162048316764,633.0928839384428,633.0928839384428,633.0928839384428,3041.0391224947634,3041.0391224947634,3041.0391224947634,-2407.9462385563206,-2407.9462385563206,-2407.9462385563206,0.0,0.0,0.0,27076.254932255208
2010-09-11,26445.400025315488,-14662.778349548113,11882.66754347234,26445.400025315488,26445.400025315488,-27466.22522045061,-27466.22522045061,-27466.22522045061,-25867.65597815322,-25867.65597815322,-25867.65597815322,-1598.5692422973902,-1598.5692422973902,-1598.5692422973902,0.0,0.0,0.0,-1020.8251951351231
2010-09-12,26447.638002314212,4600.078420468088,30775.50875766743,26447.638002314212,26447.638002314212,-9510.388444370356,-9510.388444370356,-9510.388444370356,-8801.109981439877,-8801.109981439877,-8801.109981439877,-709.2784629304771,-709.2784629304771,-709.2784629304771,0.0,0.0,0.0,16937.249557943855
2010-09-13,26449.87597931294,18370.793382608175,45503.67232297636,26449.87597931294,26449.87597931294,5111.886481269076,5111.886481269076,5111.886481269076,4863.236747100796,4863.236747100796,4863.236747100796,248.64973416828127,248.64973416828127,248.64973416828127,0.0,0.0,0.0,31561.762460582017
2010-09-14,26452.113956311663,24787.27340537304,51386.94344914766,26452.113956311663,26452.113956311663,11070.459547392431,11070.459547392431,11070.459547392431,9808.312711151757,9808.312711151757,9808.312711151757,1262.1468362406736,1262.1468362406736,1262.1468362406736,0.0,0.0,0.0,37522.573503704094
2010-09-15,26454.351933310387,20800.196401449175,47685.93307431522,26454.351933310387,26454.351933310387,7588.866422301143,7588.866422301143,7588.866422301143,5272.218302591885,5272.218302591885,5272.218302591885,2316.648119709257,2316.648119709257,2316.648119709257,0.0,0.0,0.0,34043.21835561153
2010-09-16,26456.58991030911,28365.488131565515,54837.58472285071,26456.58991030911,26456.58991030911,15080.392494397445,15080.392494397445,15080.392494397445,11683.959076253806,11683.959076253806,11683.959076253806,3396.4334181436398,3396.4334181436398,3396.4334181436398,0.0,0.0,0.0,41536.982404706556
2010-09-17,26458.827887307834,20363.19280668128,46567.193173812724,26458.827887307834,26458.827887307834,7526.042750266119,7526.042750266119,7526.042750266119,3041.0391224809573,3041.0391224809573,3041.0391224809573,4485.003627785161,4485.003627785161,4485.003627785161,0.0,0.0,0.0,33984.87063757396
2010-09-18,26461.065864306558,-7667.840966013302,18994.536095708787,26461.065864306558,26461.065864306558,-20302.173248063664,-20302.173248063664,-20302.173248063664,-25867.65597815302,-25867.65597815302,-25867.65597815302,5565.482730089354,5565.482730089354,5565.482730089354,0.0,0.0,0.0,6158.892616242894
2010-09-19,26463.303841305282,11051.871736028786,36571.660239039964,26463.303841305282,26463.303841305282,-2180.0757046448193,-2180.0757046448193,-2180.0757046448193,-8801.109981419653,-8801.109981419653,-8801.109981419653,6621.034276774833,6621.034276774833,6621.034276774833,0.0,0.0,0.0,24283.228136660462
2010-09-20,26465.54181830401,25068.123673944046,52378.01309383842,26465.54181830401,26465.54181830401,12498.517515525846,12498.517515525846,12498.517515525846,4863.236747089807,4863.236747089807,4863.236747089807,7635.280768436039,7635.280768436039,7635.280768436039,0.0,0.0,0.0,38964.05933382986
2010-09-21,26467.779795302733,31075.347658632854,57994.8873619228,26467.779795302733,26467.779795302733,18401.02689195762,18401.02689195762,18401.02689195762,9808.31271114038,9808.31271114038,9808.31271114038,8592.714180817236,8592.714180817236,8592.714180817236,0.0,0.0,0.0,44868.80668726035
2010-09-22,26470.017776885194,27968.8043403681,54979.717754775746,26470.017776885194,26470.017776885194,14751.304363293477,14751.304363293477,14751.304363293477,5272.218302603268,5272.218302603268,5272.218302603268,9479.086060690208,9479.086060690208,9479.086060690208,0.0,0.0,0.0,41221.32214017867
2010-09-23,26472.255758467654,36056.21734587623,60692.18271130264,26472.255758467654,26472.255758467654,21965.725199930886,21965.725199930886,21965.725199930886,11683.95907624841,11683.95907624841,11683.95907624841,10281.766123682479,10281.766123682479,10281.766123682479,0.0,0.0,0.0,48437.98095839854
2010-09-24,26474.493740050122,28017.48134931621,53559.68247422199,26474.493740050122,26474.493740050122,14031.098248623575,14031.098248623575,14031.098248623575,3041.039122518345,3041.039122518345,3041.039122518345,10990.05912610523,10990.05912610523,10990.05912610523,0.0,0.0,0.0,40505.591988673696
2010-09-25,26476.731721632583,-127.55930995245426,25644.879168632237,26476.731721632583,26476.731721632583,-14272.185048956528,-14272.185048956528,-14272.185048956528,-25867.65597814256,-25867.65597814256,-25867.65597814256,11595.47092918603,11595.47092918603,11595.47092918603,0.0,0.0,0.0,12204.546672676055
2010-09-26,26478.969703215043,16802.820118655767,42421.92304334929,26478.969703215043,26478.969703215043,3290.806113240337,3290.806113240337,3290.806113240337,-8801.109981450922,-8801.109981450922,-8801.109981450922,12091.91609469126,12091.91609469126,12091.91609469126,0.0,0.0,0.0,29769.77581645538
2010-09-27,26481.207684797504,30642.029887685083,57679.68298695999,26481.207684797504,26481.207684797504,17339.09775249361,17339.09775249361,17339.09775249361,4863.236747101902,4863.236747101902,4863.236747101902,12475.86100539171,12475.86100539171,12475.86100539171,0.0,0.0,0.0,43820.305437291114
2010-09-28,26483.44566637997,36307.97130370961,62978.39606691895,26483.44566637997,26483.44566637997,22554.711055051084,22554.711055051084,22554.711055051084,9808.312711128998,9808.312711128998,9808.312711128998,12746.398343922088,12746.398343922088,12746.398343922088,0.0,0.0,0.0,49038.15672143105
2010-09-29,26485.68364796243,31208.439688006118,57493.27861918126,26485.68364796243,26485.68364796243,18177.469038496838,18177.469038496838,18177.469038496838,5272.218302584714,5272.218302584714,5272.218302584714,12905.250735912125,12905.250735912125,12905.250735912125,0.0,0.0,0.0,44663.15268645927
2010-09-30,26487.92162954489,36861.54398266428,64721.57662064003,26487.92162954489,26487.92162954489,24640.662485907338,24640.662485907338,24640.662485907338,11683.959076271292,11683.959076271292,11683.959076271292,12956.703409636044,12956.703409636044,12956.703409636044,0.0,0.0,0.0,51128.58411545223
2010-10-01,26490.159611127357,29039.1017019084,55571.18083496108,26490.159611127357,26490.159611127357,15948.506906799688,15948.506906799688,15948.506906799688,3041.0391225557314,3041.0391225557314,3041.0391225557314,12907.467784243954,12907.467784243954,12907.467784243954,0.0,0.0,0.0,42438.66651792705
2010-10-02,26492.397592709818,582.8308991760767,27285.49261374493,26492.397592709818,26492.397592709818,-13101.176067395521,-13101.176067395521,-13101.176067395521,-25867.655978151954,-25867.655978151954,-25867.655978151954,12766.479910756434,12766.479910756434,12766.479910756434,0.0,0.0,0.0,13391.221525314297
2010-10-03,26494.63557429228,17087.21667328561,42924.646333774435,26494.63557429228,26494.63557429228,3743.5296124778524,3743.5296124778524,3743.5296124778524,-8801.109981434423,-8801.109981434423,-8801.109981434423,12544.639593912276,12544.639593912276,12544.639593912276,0.0,0.0,0.0,30238.16518677013
2010-10-04,26496.873555874743,30372.71796455444,57170.14328359025,26496.873555874743,26496.873555874743,17117.734508697195,17117.734508697195,17117.734508697195,4863.236747113996,4863.236747113996,4863.236747113996,12254.4977615832,12254.4977615832,12254.4977615832,0.0,0.0,0.0,43614.608064571934
2010-10-05,26499.111537457204,35569.45574557167,61232.41887212666,26499.111537457204,26499.111537457204,21718.213880050345,21718.213880050345,21718.213880050345,9808.312711143282,9808.312711143282,9808.312711143282,11909.901168907065,11909.901168907065,11909.901168907065,0.0,0.0,0.0,48217.32541750755
